Date,Record,Group,Tier,Range,IPA Target,IPA Actual,Alignment,Result,filename,Query Source,Analysis,Phase,Language,Participant,Speaker,Probe,Probe Type,IPA Alignment,Tiers,Notes,Orthography,IPA Target Words,IPA Actual Words,IPA Alignment Words,Accuracy
2020-10-21,86,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(2...3) ↔ (2...3); (0...9), (0...10), (0...9), (0...35), (0...2)",ɾ,ɾ,ɾ:C↔ɾ:C,"ɾ ↔ ɾ; serpiente, seɾˈpjente, seɾpjente, s↔s,e↔e,ɾ↔ɾ,p↔p,j↔j,e↔e,n↔n,t↔t,e↔e, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɾ ↔ ɾ,"serpiente, seɾˈpjente, seɾpjente, s↔s,e↔e,ɾ↔ɾ,p↔p,j↔j,e↔e,n↔n,t↔t,e↔e, LC",LC,serpiente,seɾˈpjente,seɾpjente,"s↔s,e↔e,ɾ↔ɾ,p↔p,j↔j,e↔e,n↔n,t↔t,e↔e",1.0
2020-10-21,86,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(4...5) ↔ (3...4); (0...9), (0...10), (0...9), (0...35), (0...2)",p,p,p:O↔p:O,"p ↔ p; serpiente, seɾˈpjente, seɾpjente, s↔s,e↔e,ɾ↔ɾ,p↔p,j↔j,e↔e,n↔n,t↔t,e↔e, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,p ↔ p,"serpiente, seɾˈpjente, seɾpjente, s↔s,e↔e,ɾ↔ɾ,p↔p,j↔j,e↔e,n↔n,t↔t,e↔e, LC",LC,serpiente,seɾˈpjente,seɾpjente,"s↔s,e↔e,ɾ↔ɾ,p↔p,j↔j,e↔e,n↔n,t↔t,e↔e",1.0
2020-10-21,86,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(5...6) ↔ (4...5); (0...9), (0...10), (0...9), (0...35), (0...2)",j,j,j:O↔j:O,"j ↔ j; serpiente, seɾˈpjente, seɾpjente, s↔s,e↔e,ɾ↔ɾ,p↔p,j↔j,e↔e,n↔n,t↔t,e↔e, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,j ↔ j,"serpiente, seɾˈpjente, seɾpjente, s↔s,e↔e,ɾ↔ɾ,p↔p,j↔j,e↔e,n↔n,t↔t,e↔e, LC",LC,serpiente,seɾˈpjente,seɾpjente,"s↔s,e↔e,ɾ↔ɾ,p↔p,j↔j,e↔e,n↔n,t↔t,e↔e",1.0
2020-10-21,86,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(7...8) ↔ (6...7); (0...9), (0...10), (0...9), (0...35), (0...2)",n,n,n:C↔n:C,"n ↔ n; serpiente, seɾˈpjente, seɾpjente, s↔s,e↔e,ɾ↔ɾ,p↔p,j↔j,e↔e,n↔n,t↔t,e↔e, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,n ↔ n,"serpiente, seɾˈpjente, seɾpjente, s↔s,e↔e,ɾ↔ɾ,p↔p,j↔j,e↔e,n↔n,t↔t,e↔e, LC",LC,serpiente,seɾˈpjente,seɾpjente,"s↔s,e↔e,ɾ↔ɾ,p↔p,j↔j,e↔e,n↔n,t↔t,e↔e",1.0
2020-10-21,86,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(8...9) ↔ (7...8); (0...9), (0...10), (0...9), (0...35), (0...2)",t,t,t:O↔t:O,"t ↔ t; serpiente, seɾˈpjente, seɾpjente, s↔s,e↔e,ɾ↔ɾ,p↔p,j↔j,e↔e,n↔n,t↔t,e↔e, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,t ↔ t,"serpiente, seɾˈpjente, seɾpjente, s↔s,e↔e,ɾ↔ɾ,p↔p,j↔j,e↔e,n↔n,t↔t,e↔e, LC",LC,serpiente,seɾˈpjente,seɾpjente,"s↔s,e↔e,ɾ↔ɾ,p↔p,j↔j,e↔e,n↔n,t↔t,e↔e",1.0
2020-10-21,87,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(1...2) ↔ (1...2); (0...7), (0...8), (0...6), (0...27), (0...2)",s,s,s:C↔s:O,"s ↔ s; eslinga, esˈlinɡa, eslina, e↔e,s↔s,l↔l,i↔i,n↔n,ɡ↔∅,a↔a, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,s ↔ s,"eslinga, esˈlinɡa, eslina, e↔e,s↔s,l↔l,i↔i,n↔n,ɡ↔∅,a↔a, LC",LC,eslinga,esˈlinɡa,eslina,"e↔e,s↔s,l↔l,i↔i,n↔n,ɡ↔∅,a↔a",1.0
2020-10-21,87,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(3...4) ↔ (2...3); (0...7), (0...8), (0...6), (0...27), (0...2)",l,l,l:O↔l:O,"l ↔ l; eslinga, esˈlinɡa, eslina, e↔e,s↔s,l↔l,i↔i,n↔n,ɡ↔∅,a↔a, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,l ↔ l,"eslinga, esˈlinɡa, eslina, e↔e,s↔s,l↔l,i↔i,n↔n,ɡ↔∅,a↔a, LC",LC,eslinga,esˈlinɡa,eslina,"e↔e,s↔s,l↔l,i↔i,n↔n,ɡ↔∅,a↔a",1.0
2020-10-21,87,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(5...6) ↔ (4...5); (0...7), (0...8), (0...6), (0...27), (0...2)",n,n,n:C↔n:O,"n ↔ n; eslinga, esˈlinɡa, eslina, e↔e,s↔s,l↔l,i↔i,n↔n,ɡ↔∅,a↔a, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,n ↔ n,"eslinga, esˈlinɡa, eslina, e↔e,s↔s,l↔l,i↔i,n↔n,ɡ↔∅,a↔a, LC",LC,eslinga,esˈlinɡa,eslina,"e↔e,s↔s,l↔l,i↔i,n↔n,ɡ↔∅,a↔a",1.0
2020-10-21,87,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(6...7) ↔ (0...0); (0...7), (0...8), (0...6), (0...27), (0...2)",ɡ,,ɡ:O↔∅,"ɡ ↔ ∅; eslinga, esˈlinɡa, eslina, e↔e,s↔s,l↔l,i↔i,n↔n,ɡ↔∅,a↔a, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɡ ↔ ∅,"eslinga, esˈlinɡa, eslina, e↔e,s↔s,l↔l,i↔i,n↔n,ɡ↔∅,a↔a, LC",LC,eslinga,esˈlinɡa,eslina,"e↔e,s↔s,l↔l,i↔i,n↔n,ɡ↔∅,a↔a",0.0
2020-10-21,88,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(1...2) ↔ (0...1); (0...6), (0...7), (0...6), (0...23), (0...2)",b,b,b:O↔b:O,"b ↔ b; bailan, ˈbajlan, bajlan, b↔b,a↔a,j↔j,l↔l,a↔a,n↔n, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,b ↔ b,"bailan, ˈbajlan, bajlan, b↔b,a↔a,j↔j,l↔l,a↔a,n↔n, LC",LC,bailan,ˈbajlan,bajlan,"b↔b,a↔a,j↔j,l↔l,a↔a,n↔n",1.0
2020-10-21,88,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(3...4) ↔ (2...3); (0...6), (0...7), (0...6), (0...23), (0...2)",j,j,j:N↔j:N,"j ↔ j; bailan, ˈbajlan, bajlan, b↔b,a↔a,j↔j,l↔l,a↔a,n↔n, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,j ↔ j,"bailan, ˈbajlan, bajlan, b↔b,a↔a,j↔j,l↔l,a↔a,n↔n, LC",LC,bailan,ˈbajlan,bajlan,"b↔b,a↔a,j↔j,l↔l,a↔a,n↔n",1.0
2020-10-21,88,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(4...5) ↔ (3...4); (0...6), (0...7), (0...6), (0...23), (0...2)",l,l,l:O↔l:O,"l ↔ l; bailan, ˈbajlan, bajlan, b↔b,a↔a,j↔j,l↔l,a↔a,n↔n, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,l ↔ l,"bailan, ˈbajlan, bajlan, b↔b,a↔a,j↔j,l↔l,a↔a,n↔n, LC",LC,bailan,ˈbajlan,bajlan,"b↔b,a↔a,j↔j,l↔l,a↔a,n↔n",1.0
2020-10-21,88,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(6...7) ↔ (5...6); (0...6), (0...7), (0...6), (0...23), (0...2)",n,n,n:C↔n:C,"n ↔ n; bailan, ˈbajlan, bajlan, b↔b,a↔a,j↔j,l↔l,a↔a,n↔n, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,n ↔ n,"bailan, ˈbajlan, bajlan, b↔b,a↔a,j↔j,l↔l,a↔a,n↔n, LC",LC,bailan,ˈbajlan,bajlan,"b↔b,a↔a,j↔j,l↔l,a↔a,n↔n",1.0
2020-10-21,89,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(0...1) ↔ (0...1); (0...6), (0...7), (0...6), (0...23), (0...2)",r,ɡ,r:O↔g:O,"r ↔ g; regalo, reˈɡalo, gegalo, r↔g,e↔e,ɡ↔g,a↔a,l↔l,o↔o, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,r ↔ g,"regalo, reˈɡalo, gegalo, r↔g,e↔e,ɡ↔g,a↔a,l↔l,o↔o, LC",LC,regalo,reˈɡalo,gegalo,"r↔g,e↔e,ɡ↔g,a↔a,l↔l,o↔o",0.5882352941176471
2020-10-21,89,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(3...4) ↔ (2...3); (0...6), (0...7), (0...6), (0...23), (0...2)",ɡ,ɡ,ɡ:O↔g:O,"ɡ ↔ g; regalo, reˈɡalo, gegalo, r↔g,e↔e,ɡ↔g,a↔a,l↔l,o↔o, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɡ ↔ g,"regalo, reˈɡalo, gegalo, r↔g,e↔e,ɡ↔g,a↔a,l↔l,o↔o, LC",LC,regalo,reˈɡalo,gegalo,"r↔g,e↔e,ɡ↔g,a↔a,l↔l,o↔o",1.0
2020-10-21,89,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(5...6) ↔ (4...5); (0...6), (0...7), (0...6), (0...23), (0...2)",l,l,l:O↔l:O,"l ↔ l; regalo, reˈɡalo, gegalo, r↔g,e↔e,ɡ↔g,a↔a,l↔l,o↔o, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,l ↔ l,"regalo, reˈɡalo, gegalo, r↔g,e↔e,ɡ↔g,a↔a,l↔l,o↔o, LC",LC,regalo,reˈɡalo,gegalo,"r↔g,e↔e,ɡ↔g,a↔a,l↔l,o↔o",1.0
2020-10-21,90,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(1...2) ↔ (0...1); (0...4), (0...5), (0...4), (0...15), (0...2)",t,t,t:O↔t:O,"t ↔ t; toma, ˈtoma, toma, t↔t,o↔o,m↔m,a↔a, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,t ↔ t,"toma, ˈtoma, toma, t↔t,o↔o,m↔m,a↔a, LC",LC,toma,ˈtoma,toma,"t↔t,o↔o,m↔m,a↔a",1.0
2020-10-21,90,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(3...4) ↔ (2...3); (0...4), (0...5), (0...4), (0...15), (0...2)",m,m,m:O↔m:O,"m ↔ m; toma, ˈtoma, toma, t↔t,o↔o,m↔m,a↔a, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,m ↔ m,"toma, ˈtoma, toma, t↔t,o↔o,m↔m,a↔a, LC",LC,toma,ˈtoma,toma,"t↔t,o↔o,m↔m,a↔a",1.0
2020-10-21,91,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(1...2) ↔ (0...1); (0...3), (0...4), (0...3), (0...11), (0...27)",r,v,r:O↔v:O,"r ↔ v; río, ˈrio, vio, r↔v,i↔i,o↔o, LC 2/2, SP background noise",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,r ↔ v,"río, ˈrio, vio, r↔v,i↔i,o↔o, LC 2/2, SP background noise","LC 2/2, SP background noise",río,ˈrio,vio,"r↔v,i↔i,o↔o",0.4117647058823529
2020-10-21,92,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(1...2) ↔ (0...1); (0...9), (0...10), (0...8), (0...35), (0...15)",m,m,m:O↔m:O,"m ↔ m; miércoles, ˈmjeɾkoles, mjerkoes, m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s, LC KR Diphthong",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,m ↔ m,"miércoles, ˈmjeɾkoles, mjerkoes, m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s, LC KR Diphthong",LC KR Diphthong,miércoles,ˈmjeɾkoles,mjerkoes,"m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s",1.0
2020-10-21,92,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(2...3) ↔ (1...2); (0...9), (0...10), (0...8), (0...35), (0...15)",j,j,j:O↔j:O,"j ↔ j; miércoles, ˈmjeɾkoles, mjerkoes, m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s, LC KR Diphthong",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,j ↔ j,"miércoles, ˈmjeɾkoles, mjerkoes, m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s, LC KR Diphthong",LC KR Diphthong,miércoles,ˈmjeɾkoles,mjerkoes,"m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s",1.0
2020-10-21,92,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(4...5) ↔ (3...4); (0...9), (0...10), (0...8), (0...35), (0...15)",ɾ,r,ɾ:C↔r:C,"ɾ ↔ r; miércoles, ˈmjeɾkoles, mjerkoes, m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s, LC KR Diphthong",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɾ ↔ r,"miércoles, ˈmjeɾkoles, mjerkoes, m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s, LC KR Diphthong",LC KR Diphthong,miércoles,ˈmjeɾkoles,mjerkoes,"m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s",0.7058823529411765
2020-10-21,92,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(5...6) ↔ (4...5); (0...9), (0...10), (0...8), (0...35), (0...15)",k,k,k:O↔k:O,"k ↔ k; miércoles, ˈmjeɾkoles, mjerkoes, m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s, LC KR Diphthong",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,k ↔ k,"miércoles, ˈmjeɾkoles, mjerkoes, m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s, LC KR Diphthong",LC KR Diphthong,miércoles,ˈmjeɾkoles,mjerkoes,"m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s",1.0
2020-10-21,92,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(7...8) ↔ (0...0); (0...9), (0...10), (0...8), (0...35), (0...15)",l,,l:O↔∅,"l ↔ ∅; miércoles, ˈmjeɾkoles, mjerkoes, m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s, LC KR Diphthong",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,l ↔ ∅,"miércoles, ˈmjeɾkoles, mjerkoes, m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s, LC KR Diphthong",LC KR Diphthong,miércoles,ˈmjeɾkoles,mjerkoes,"m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s",0.0
2020-10-21,92,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(9...10) ↔ (7...8); (0...9), (0...10), (0...8), (0...35), (0...15)",s,s,s:C↔s:C,"s ↔ s; miércoles, ˈmjeɾkoles, mjerkoes, m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s, LC KR Diphthong",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,s ↔ s,"miércoles, ˈmjeɾkoles, mjerkoes, m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s, LC KR Diphthong",LC KR Diphthong,miércoles,ˈmjeɾkoles,mjerkoes,"m↔m,j↔j,e↔e,ɾ↔r,k↔k,o↔o,l↔∅,e↔e,s↔s",1.0
2020-10-21,93,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(1...2) ↔ (0...0); (0...5), (0...6), (0...4), (0...19), (0...3)",r,,r:O↔∅,"r ↔ ∅; ruego, ˈrweɡo, vego, r↔∅,w↔v,e↔e,ɡ↔g,o↔o, LC ",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,r ↔ ∅,"ruego, ˈrweɡo, vego, r↔∅,w↔v,e↔e,ɡ↔g,o↔o, LC",LC ,ruego,ˈrweɡo,vego,"r↔∅,w↔v,e↔e,ɡ↔g,o↔o",0.0
2020-10-21,93,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(2...3) ↔ (0...1); (0...5), (0...6), (0...4), (0...19), (0...3)",w,v,w:O↔v:O,"w ↔ v; ruego, ˈrweɡo, vego, r↔∅,w↔v,e↔e,ɡ↔g,o↔o, LC ",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,w ↔ v,"ruego, ˈrweɡo, vego, r↔∅,w↔v,e↔e,ɡ↔g,o↔o, LC",LC ,ruego,ˈrweɡo,vego,"r↔∅,w↔v,e↔e,ɡ↔g,o↔o",0.5
2020-10-21,93,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(4...5) ↔ (2...3); (0...5), (0...6), (0...4), (0...19), (0...3)",ɡ,ɡ,ɡ:O↔g:O,"ɡ ↔ g; ruego, ˈrweɡo, vego, r↔∅,w↔v,e↔e,ɡ↔g,o↔o, LC ",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɡ ↔ g,"ruego, ˈrweɡo, vego, r↔∅,w↔v,e↔e,ɡ↔g,o↔o, LC",LC ,ruego,ˈrweɡo,vego,"r↔∅,w↔v,e↔e,ɡ↔g,o↔o",1.0
2020-10-21,94,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(0...1) ↔ (0...1); (0...4), (0...4), (0...4), (0...15), (0...15)",s,ʧ,s:O↔ʧ:O,"s ↔ ʧ; cien, sjen, ʧjen, s↔ʧ,j↔j,e↔e,n↔n, LC KR--> /ʧjen/",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,s ↔ ʧ,"cien, sjen, ʧjen, s↔ʧ,j↔j,e↔e,n↔n, LC KR--> /ʧjen/",LC KR--> /ʧjen/,cien,sjen,ʧjen,"s↔ʧ,j↔j,e↔e,n↔n",0.5294117647058824
2020-10-21,94,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(1...2) ↔ (1...2); (0...4), (0...4), (0...4), (0...15), (0...15)",j,j,j:O↔j:O,"j ↔ j; cien, sjen, ʧjen, s↔ʧ,j↔j,e↔e,n↔n, LC KR--> /ʧjen/",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,j ↔ j,"cien, sjen, ʧjen, s↔ʧ,j↔j,e↔e,n↔n, LC KR--> /ʧjen/",LC KR--> /ʧjen/,cien,sjen,ʧjen,"s↔ʧ,j↔j,e↔e,n↔n",1.0
2020-10-21,94,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(3...4) ↔ (3...4); (0...4), (0...4), (0...4), (0...15), (0...15)",n,n,n:C↔n:C,"n ↔ n; cien, sjen, ʧjen, s↔ʧ,j↔j,e↔e,n↔n, LC KR--> /ʧjen/",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,n ↔ n,"cien, sjen, ʧjen, s↔ʧ,j↔j,e↔e,n↔n, LC KR--> /ʧjen/",LC KR--> /ʧjen/,cien,sjen,ʧjen,"s↔ʧ,j↔j,e↔e,n↔n",1.0
2020-10-21,95,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(0...1) ↔ (0...1); (0...8), (0...9), (0...7), (0...31), (0...2)",p,p,p:O↔p:O,"p ↔ p; pingüino, pinˈɡwino, pibwino, p↔p,i↔i,n↔∅,ɡ↔b,w↔w,i↔i,n↔n,o↔o, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,p ↔ p,"pingüino, pinˈɡwino, pibwino, p↔p,i↔i,n↔∅,ɡ↔b,w↔w,i↔i,n↔n,o↔o, LC",LC,pingüino,pinˈɡwino,pibwino,"p↔p,i↔i,n↔∅,ɡ↔b,w↔w,i↔i,n↔n,o↔o",1.0
2020-10-21,95,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(2...3) ↔ (0...0); (0...8), (0...9), (0...7), (0...31), (0...2)",n,,n:C↔∅,"n ↔ ∅; pingüino, pinˈɡwino, pibwino, p↔p,i↔i,n↔∅,ɡ↔b,w↔w,i↔i,n↔n,o↔o, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,n ↔ ∅,"pingüino, pinˈɡwino, pibwino, p↔p,i↔i,n↔∅,ɡ↔b,w↔w,i↔i,n↔n,o↔o, LC",LC,pingüino,pinˈɡwino,pibwino,"p↔p,i↔i,n↔∅,ɡ↔b,w↔w,i↔i,n↔n,o↔o",0.0
2020-10-21,95,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(4...5) ↔ (2...3); (0...8), (0...9), (0...7), (0...31), (0...2)",ɡ,b,ɡ:O↔b:O,"ɡ ↔ b; pingüino, pinˈɡwino, pibwino, p↔p,i↔i,n↔∅,ɡ↔b,w↔w,i↔i,n↔n,o↔o, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɡ ↔ b,"pingüino, pinˈɡwino, pibwino, p↔p,i↔i,n↔∅,ɡ↔b,w↔w,i↔i,n↔n,o↔o, LC",LC,pingüino,pinˈɡwino,pibwino,"p↔p,i↔i,n↔∅,ɡ↔b,w↔w,i↔i,n↔n,o↔o",0.7058823529411765
